,address,bathrooms,country,detailedType,district,exterior,externalReference,floor,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
1762,Encinar de los Reyes,6,es,"{u'subTypology': u'semidetachedHouse', u'typology': u'chalet'}",Encinar de los Reyes,False,A269,,False,,False,False,40.5086724,-3.6395252,La Moraleja,,False,,18,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",4800.0,16.0,38110493,chalet,Madrid,5,False,300.0,good,"{u'subtitle': u'Encinar de los Reyes, La Moraleja', u'title': u'Chalet pareado'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/18/5a/230711809.jpg,http://www.idealista.com/38110493
1763,calle Cochabamba,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Chamartín,True,,2,False,True,False,False,40.4559704,-3.6832674,Madrid,Bernabéu-Hispanoamérica,False,,5,rent,,950.0,21.0,38077885,studio,Madrid,0,False,45.0,good,"{u'subtitle': u'Bernabéu-Hispanoamérica, Madrid', u'title': u'Estudio en calle Cochabamba'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/8c/cb/230107620.jpg,http://www.idealista.com/38077885
1764,"calle maría moliner, 10",1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",,True,,1,False,True,False,False,40.3847586,-3.416404,Loeches,,False,,8,rent,,600.0,9.0,32202021,studio,Madrid,0,True,70.0,good,"{u'subtitle': u'Loeches', u'title': u'Estudio en calle maría moliner, 10'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/38/81/233540193.jpg,http://www.idealista.com/32202021
1765,barrio Simancas,1,es,{u'typology': u'flat'},San Blas,True,15410,1,False,False,False,False,40.4373493,-3.6347696,Madrid,Simancas,False,,6,rent,,650.0,7.0,38383809,flat,Madrid,2,False,90.0,good,"{u'subtitle': u'Simancas, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/d3/5f/235679346.jpg,http://www.idealista.com/38383809
1766,barrio Almagro,1,es,{u'typology': u'flat'},Chamberí,False,15418,2,False,True,False,False,40.4353878,-3.6978655,Madrid,Almagro,False,,3,rent,,800.0,15.0,38383477,flat,Madrid,1,False,55.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/60/96/235674070.jpg,http://www.idealista.com/38383477
1767,avenida de Europa,2,es,{u'typology': u'flat'},Zona Avenida Europa,True,MF101,3,False,True,False,False,40.4419043,-3.7851039,Pozuelo de Alarcón,Zona Avenida Europa,False,,19,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1250.0,13.0,38345047,flat,Madrid,2,False,93.0,good,"{u'subtitle': u'Zona Avenida Europa, Pozuelo de Alarcón', u'title': u'Piso en avenida de Europa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/dc/d5/234918362.jpg,http://www.idealista.com/38345047
1768,camino de santiago,2,es,{u'typology': u'flat'},Fuencarral,True,A299,2,False,True,False,False,40.5042568,-3.6746232,Madrid,Las Tablas,False,,17,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1100.0,12.0,38343550,flat,Madrid,2,False,90.0,good,"{u'subtitle': u'Las Tablas, Madrid', u'title': u'Piso en camino de santiago'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/ff/6e/234893603.jpg,http://www.idealista.com/38343550
1769,calle Isabelita Usera,1,es,{u'typology': u'flat'},Usera,True,,3,False,False,False,False,40.3824661,-3.7096012,Madrid,Pradolongo,False,,14,rent,,670.0,12.0,38342986,flat,Madrid,2,False,55.0,good,"{u'subtitle': u'Pradolongo, Madrid', u'title': u'Piso en calle Isabelita Usera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/a9/ba/234881283.jpg,http://www.idealista.com/38342986
1770,juan Alvarez Mendizabal,1,es,{u'typology': u'flat'},Moncloa,True,,ss,False,False,False,False,40.4318934,-3.7204191,Madrid,Argüelles,False,,17,rent,,1200.0,15.0,38341985,flat,Madrid,2,False,82.0,good,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Piso en juan Alvarez Mendizabal'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/4b/41/234862879.jpg,http://www.idealista.com/38341985
1771,FERRAZ,2,es,{u'typology': u'flat'},Moncloa,True,"FERRAZ, 65",4,False,True,False,False,40.430227,-3.7214948,Madrid,Argüelles,False,,17,rent,,1780.0,14.0,38340143,flat,Madrid,2,False,130.0,good,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Piso en FERRAZ'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/05/40/234831831.jpg,http://www.idealista.com/38340143
1772,reina mercedes,3,es,{u'typology': u'flat'},Tetuán,True,,6,False,True,False,False,40.451983,-3.7000569,Madrid,Cuatro Caminos,False,,13,rent,,1250.0,10.0,38339579,flat,Madrid,4,False,128.0,good,"{u'subtitle': u'Cuatro Caminos, Madrid', u'title': u'Piso en reina mercedes'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/70/b1/234821743.jpg,http://www.idealista.com/38339579
1773,SANTA VIRGILIA,1,es,{u'typology': u'flat'},Hortaleza,True,,5,False,True,False,False,40.4783289,-3.6474398,Madrid,Pinar del Rey,False,,14,rent,,695.0,8.0,38339015,flat,Madrid,3,False,83.0,good,"{u'subtitle': u'Pinar del Rey, Madrid', u'title': u'Piso en SANTA VIRGILIA'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/c4/8d/234810089.jpg,http://www.idealista.com/38339015
1774,calle Eduardo Requena,1,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Puente de Vallecas,True,PF094,3,False,True,False,False,40.390267,-3.6667055,Madrid,San Diego,False,,14,rent,"{u'parkingSpacePrice': 75.0, u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': False}",700.0,10.0,38337225,penthouse,Madrid,1,False,68.0,good,"{u'subtitle': u'San Diego, Madrid', u'title': u'Ático en calle Eduardo Requena'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/30/40/234781112.jpg,http://www.idealista.com/38337225
1775,calle del Sombrerete,1,es,{u'typology': u'flat'},Centro,False,,3,False,True,False,False,40.4066402,-3.70312,Madrid,Lavapiés-Embajadores,False,,14,rent,,850.0,21.0,36274143,flat,Madrid,1,False,40.0,good,"{u'subtitle': u'Lavapiés-Embajadores, Madrid', u'title': u'Piso en calle del Sombrerete'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/ea/5a/195541559.jpg,http://www.idealista.com/36274143
1776,calle del Arroyo Belincoso,1,es,{u'typology': u'flat'},Moratalaz,True,,1,False,True,False,False,40.4072207,-3.6507255,Madrid,Marroquina,False,,8,rent,,750.0,13.0,38330388,flat,Madrid,3,False,60.0,good,"{u'subtitle': u'Marroquina, Madrid', u'title': u'Piso en calle del Arroyo Belincoso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/7c/fb/234645281.jpg,http://www.idealista.com/38330388
1777,calle de Villamayor de Santiago,2,es,{u'typology': u'flat'},Villa de Vallecas,True,"VILLAMAYOR DE SANTIAGO, 23",3,False,True,False,False,40.3762147,-3.6061251,Madrid,Ensanche de Vallecas - La Gavia,False,,14,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",875.0,12.0,38328649,flat,Madrid,2,False,75.0,good,"{u'subtitle': u'Ensanche de Vallecas - La Gavia, Madrid', u'title': u'Piso en calle de Villamayor de Santiago'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/bb/4f/234614535.jpg,http://www.idealista.com/38328649
1778,calle de Galileo,2,es,{u'typology': u'flat'},Chamberí,True,02388,1,False,True,False,False,40.4292638,-3.7095598,Madrid,Arapiles,False,,14,rent,,1380.0,13.0,38321783,flat,Madrid,2,False,105.0,good,"{u'subtitle': u'Arapiles, Madrid', u'title': u'Piso en calle de Galileo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/74/fe/234485665.jpg,http://www.idealista.com/38321783
1779,calle Santa Julia,1,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Puente de Vallecas,True,SANTA JULIA 11,3,False,True,False,False,40.3925789,-3.6679301,Madrid,San Diego,False,,8,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",750.0,11.0,38319894,penthouse,Madrid,1,False,70.0,good,"{u'subtitle': u'San Diego, Madrid', u'title': u'Ático en calle Santa Julia'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/3e/94/234456035.jpg,http://www.idealista.com/38319894
1780,barrio Goya,1,es,{u'typology': u'flat'},Salamanca,True,MAGENE100,4,False,True,False,False,40.4297494,-3.6784599,Madrid,Goya,False,,58,rent,,1200.0,13.0,38315491,flat,Madrid,1,False,90.0,good,"{u'subtitle': u'Goya, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/c5/e7/234362801.jpg,http://www.idealista.com/38315491
1781,nuñez de Balboa,3,es,{u'typology': u'flat'},Salamanca,True,,2,False,True,False,False,40.4364722,-3.6827912,Madrid,Castellana,False,,10,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",3500.0,15.0,38309656,flat,Madrid,4,False,240.0,good,"{u'subtitle': u'Castellana, Madrid', u'title': u'Piso en nuñez de Balboa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/bb/85/234254560.jpg,http://www.idealista.com/38309656
1782,calle Antonio Toledano,2,es,{u'typology': u'flat'},Salamanca,True,"ANTONIO TOLEDANO, 36",3,False,True,False,False,40.4250299,-3.6651675,Madrid,Fuente del Berro,False,,19,rent,,1200.0,12.0,38309082,flat,Madrid,2,False,100.0,good,"{u'subtitle': u'Fuente del Berro, Madrid', u'title': u'Piso en calle Antonio Toledano'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/cd/c5/234243133.jpg,http://www.idealista.com/38309082
1783,calle Calderón de la Barca,2,es,{u'typology': u'flat'},Centro - Casco Histórico,True,413-A,2,False,True,False,False,40.5941854,-4.1496013,San Lorenzo de el Escorial,,False,,13,rent,,700.0,7.0,38303543,flat,Madrid,3,False,105.0,good,"{u'subtitle': u'Centro - Casco Histórico, San Lorenzo de el Escorial', u'title': u'Piso en calle Calderón de la Barca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/60/76/234125875.jpg,http://www.idealista.com/38303543
1784,calle Belén,1,es,"{u'subTypology': u'terracedHouse', u'typology': u'chalet'}",Centro,False,,,False,,False,False,40.2861145,-3.8025424,Fuenlabrada,,False,,18,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",800.0,8.0,38303333,chalet,Madrid,2,False,100.0,good,"{u'subtitle': u'Centro, Fuenlabrada', u'title': u'Chalet adosado en calle Belén'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/09/76/234119059.jpg,http://www.idealista.com/38303333
1785,josé Ortega y Gasset,1,es,{u'typology': u'flat'},Salamanca,False,,bj,False,True,False,False,40.4296163,-3.6762448,Madrid,Lista,False,,8,rent,,1950.0,30.0,38297845,flat,Madrid,2,False,65.0,good,"{u'subtitle': u'Lista, Madrid', u'title': u'Piso en josé Ortega y Gasset'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/95/75/234029418.jpg,http://www.idealista.com/38297845
1786,paseo San Millan de la Cogolla,1,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Fuencarral,True,AT.S.M.COGOLLA,7,False,True,False,False,40.5065032,-3.6731522,Madrid,Las Tablas,False,,16,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",900.0,15.0,29383321,penthouse,Madrid,1,False,60.0,good,"{u'subtitle': u'Las Tablas, Madrid', u'title': u'Ático en paseo San Millan de la Cogolla'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/28/7a/85067863.jpg,http://www.idealista.com/29383321
1787,"paseo del doctor vallejo nagera, 16",1,es,{u'typology': u'flat'},Arganzuela,False,A0-81596-0001,3,False,True,False,False,40.4014348,-3.7032918,Madrid,Acacias,False,,6,rent,,800.0,11.0,38287673,flat,Madrid,2,True,71.0,,"{u'subtitle': u'Acacias, Madrid', u'title': u'Piso en paseo del doctor vallejo nagera, 16'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/c1/dd/233825262.jpg,http://www.idealista.com/38287673
1788,barrio Sol,2,es,{u'typology': u'flat'},Centro,True,OP-15136.OS,1,False,True,False,False,40.4202612,-3.7010879,Madrid,Sol,False,,40,rent,,1600.0,13.0,38286555,flat,Madrid,2,False,127.0,good,"{u'subtitle': u'Sol, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/b6/0d/233800686.jpg,http://www.idealista.com/38286555
1789,barrio Sol,2,es,{u'typology': u'flat'},Centro,True,OP-15135.OS,1,False,True,False,False,40.4183612,-3.7031879,Madrid,Sol,False,,40,rent,,1600.0,16.0,38286553,flat,Madrid,2,False,100.0,good,"{u'subtitle': u'Sol, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/fe/90/233800564.jpg,http://www.idealista.com/38286553
1790,calle Alba,4,es,"{u'subTypology': u'semidetachedHouse', u'typology': u'chalet'}",Hortaleza,False,,,False,,False,False,40.4575088,-3.6513396,Madrid,Canillas,False,,19,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",4000.0,8.0,38278966,chalet,Madrid,4,False,500.0,good,"{u'subtitle': u'Canillas, Madrid', u'title': u'Chalet pareado en calle Alba'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/e8/85/233659230.jpg,http://www.idealista.com/38278966
1791,calle Buganvilla,1,es,{u'typology': u'flat'},Chamartín,True,,2,False,True,False,False,40.4731595,-3.6755049,Madrid,Castilla,False,,17,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",925.0,14.0,36458201,flat,Madrid,1,False,65.0,good,"{u'subtitle': u'Castilla, Madrid', u'title': u'Piso en calle Buganvilla'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/81/07/198048414.jpg,http://www.idealista.com/36458201
1792,plaza san francisco de asis,1,es,{u'typology': u'flat'},Reyes Católicos,True,,5,False,True,False,False,40.4755283,-3.3770099,Alcalá de Henares,,False,,11,rent,,650.0,9.0,38276855,flat,Madrid,3,False,74.0,good,"{u'subtitle': u'Reyes Católicos, Alcalá de Henares', u'title': u'Piso en plaza san francisco de asis'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/bb/23/233624130.jpg,http://www.idealista.com/38276855
1793,calle de Diego de León,2,es,{u'typology': u'flat'},Salamanca,True,,1,False,True,False,False,40.4338011,-3.6809424,Madrid,Castellana,False,,18,rent,,1850.0,14.0,38263448,flat,Madrid,3,False,128.0,good,"{u'subtitle': u'Castellana, Madrid', u'title': u'Piso en calle de Diego de León'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/10/89/233997588.jpg,http://www.idealista.com/38263448
1794,calle torrija,1,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Centro,True,torija,6,False,True,False,False,40.4216273,-3.7079342,Madrid,Palacio,False,,10,rent,"{u'parkingSpacePrice': 100.0, u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': False}",1800.0,26.0,38250034,penthouse,Madrid,1,False,70.0,good,"{u'subtitle': u'Palacio, Madrid', u'title': u'Ático en calle torrija'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/e2/b3/233211784.jpg,http://www.idealista.com/38250034
1795,fuencarral,1,es,{u'typology': u'flat'},Centro,True,,5,False,True,False,False,40.4275087,-3.700774,Madrid,Chueca-Justicia,False,,10,rent,,1350.0,19.0,38246921,flat,Madrid,1,False,70.0,good,"{u'subtitle': u'Chueca-Justicia, Madrid', u'title': u'Piso en fuencarral'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/96/cd/233165995.jpg,http://www.idealista.com/38246921
1796,barrio Argüelles,1,es,{u'typology': u'flat'},Moncloa,True,A1936,4,False,True,False,False,40.4265639,-3.7172941,Madrid,Argüelles,False,,14,rent,,1800.0,15.0,38245532,flat,Madrid,2,False,120.0,good,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/71/74/233142945.jpg,http://www.idealista.com/38245532
1797,barrio Chueca-Justicia,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Centro,False,RP133201734663,,False,False,False,False,40.422307,-3.698121,Madrid,Chueca-Justicia,False,,5,rent,,800.0,24.0,38244920,studio,Madrid,0,False,33.0,good,"{u'subtitle': u'Chueca-Justicia, Madrid', u'title': u'Estudio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/90/61/233130910.jpg,http://www.idealista.com/38244920
1798,"paseo de la Habana, 50",3,es,{u'typology': u'flat'},Chamartín,True,,3,False,True,False,False,40.4505348,-3.6869789,Madrid,El Viso,False,,14,rent,,2400.0,15.0,38244299,flat,Madrid,4,True,160.0,good,"{u'subtitle': u'El Viso, Madrid', u'title': u'Piso en paseo de la Habana, 50'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/bb/67/233121115.jpg,http://www.idealista.com/38244299
1799,calle Egido de la Fuente,2,es,{u'typology': u'flat'},Centro - Ayuntamiento,True,5051,2,False,True,False,False,40.242753,-3.7012874,Pinto,,False,,14,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",680.0,6.0,36180232,flat,Madrid,2,False,111.0,good,"{u'subtitle': u'Centro - Ayuntamiento, Pinto', u'title': u'Piso en calle Egido de la Fuente'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/89/e9/234250983.jpg,http://www.idealista.com/36180232
1800,LAVAPIES,1,es,{u'typology': u'flat'},Centro,True,SDLAVAPIES,3,False,False,False,False,40.4086149,-3.7015404,Madrid,Lavapiés-Embajadores,False,,7,rent,,2300.0,38.0,38232301,flat,Madrid,3,False,60.0,good,"{u'subtitle': u'Lavapiés-Embajadores, Madrid', u'title': u'Piso en LAVAPIES'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/bd/d8/232905051.jpg,http://www.idealista.com/38232301
1801,barrio Montecarmelo,2,es,{u'typology': u'flat'},Fuencarral,False,0140##000000000000814533,,False,True,False,False,40.56554,-3.71445,Madrid,Montecarmelo,True,False,8,rent,,1175.0,14.0,38228746,flat,Madrid,2,False,83.0,newdevelopment,"{u'subtitle': u'Montecarmelo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/e7/cf/232839864.jpg,http://www.idealista.com/38228746
1802,barrio Montecarmelo,2,es,{u'typology': u'flat'},Fuencarral,False,0140##000000000000814535,,False,True,False,False,40.56334,-3.71455,Madrid,Montecarmelo,True,False,7,rent,,1175.0,14.0,38228744,flat,Madrid,2,False,82.0,newdevelopment,"{u'subtitle': u'Montecarmelo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/a6/d5/232839849.jpg,http://www.idealista.com/38228744
1803,barrio Montecarmelo,2,es,{u'typology': u'flat'},Fuencarral,False,0140##000000000000816721,,False,True,False,False,40.56324,-3.71385,Madrid,Montecarmelo,True,False,16,rent,,1350.0,12.0,38228737,flat,Madrid,3,False,116.0,newdevelopment,"{u'subtitle': u'Montecarmelo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/35/cf/232839785.jpg,http://www.idealista.com/38228737
1804,barrio Montecarmelo,2,es,{u'typology': u'flat'},Fuencarral,False,0140##000000000000816717,,False,True,False,False,40.56624,-3.71305,Madrid,Montecarmelo,True,False,10,rent,,1175.0,14.0,38228733,flat,Madrid,2,False,84.0,newdevelopment,"{u'subtitle': u'Montecarmelo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/77/bb/232839734.jpg,http://www.idealista.com/38228733
1805,barrio Montecarmelo,1,es,{u'typology': u'flat'},Fuencarral,False,0140##000000000000816716,,False,True,False,False,40.56404,-3.71505,Madrid,Montecarmelo,True,False,11,rent,,875.0,11.0,38228732,flat,Madrid,1,False,77.0,newdevelopment,"{u'subtitle': u'Montecarmelo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/70/43/232839723.jpg,http://www.idealista.com/38228732
1806,barrio Montecarmelo,2,es,{u'typology': u'flat'},Fuencarral,False,0140##000000000000816715,,False,True,False,False,40.56354,-3.71385,Madrid,Montecarmelo,True,False,14,rent,,1175.0,14.0,38228731,flat,Madrid,2,False,83.0,newdevelopment,"{u'subtitle': u'Montecarmelo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/51/b6/232839709.jpg,http://www.idealista.com/38228731
1807,barrio Pinar del Rey,2,es,{u'typology': u'flat'},Hortaleza,True,re-16211,1,False,True,False,False,40.4681177,-3.6593247,Madrid,Pinar del Rey,False,,9,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1300.0,14.0,34055302,flat,Madrid,2,False,90.0,good,"{u'subtitle': u'Pinar del Rey, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/d6/97/158144374.jpg,http://www.idealista.com/34055302
1808,zona centro,1,es,{u'typology': u'flat'},Centro,True,R148,5,False,True,False,False,40.3426123,-3.8251322,Alcorcón,Casco Antiguo,False,,13,rent,,675.0,9.0,38222161,flat,Madrid,3,False,78.0,good,"{u'subtitle': u'Casco Antiguo, Alcorcón', u'title': u'Piso en zona centro'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/d0/a0/232719307.jpg,http://www.idealista.com/38222161
1809,calle de la Mariblanca,2,es,{u'typology': u'flat'},Foso-Moreras,True,,bj,False,False,False,False,40.0347768,-3.5983909,Aranjuez,,False,,7,rent,,500.0,5.0,38218845,flat,Madrid,3,False,95.0,good,"{u'subtitle': u'Foso-Moreras, Aranjuez', u'title': u'Piso en calle de la Mariblanca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/4e/7c/232662391.jpg,http://www.idealista.com/38218845
1810,"calle albaida, 18",1,es,{u'typology': u'flat'},San Blas,False,SRB_SOLVIA_30560,3,False,False,False,False,40.43199,-3.61949,Madrid,Hellín,False,,12,rent,,570.0,10.0,38202846,flat,Madrid,3,True,57.0,,"{u'subtitle': u'Hellín, Madrid', u'title': u'Piso en calle albaida, 18'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/03/36/232453015.jpg,http://www.idealista.com/38202846
1811,calle fernando vizcaíno casas,4,es,{u'typology': u'flat'},Moncloa,False,MA20146,1,False,,False,False,40.4613866,-3.7978919,Madrid,Aravaca,False,,16,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",3500.0,14.0,38198905,flat,Madrid,5,False,250.0,good,"{u'subtitle': u'Aravaca, Madrid', u'title': u'Piso en calle fernando vizcaíno casas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/55/1e/232349289.jpg,http://www.idealista.com/38198905
1812,avenida de la Constitucion,1,es,{u'typology': u'flat'},Centro,True,,bj,False,True,False,False,40.3253405,-3.862397,Móstoles,,False,,11,rent,,650.0,9.0,38191674,flat,Madrid,3,False,73.0,good,"{u'subtitle': u'Centro, Móstoles', u'title': u'Piso en avenida de la Constitucion'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/91/c9/232249821.jpg,http://www.idealista.com/38191674
1813,avenida Cerro Prieto,1,es,{u'typology': u'flat'},Este,True,,1,False,False,False,False,40.3270605,-3.8558752,Móstoles,,False,,15,rent,,575.0,7.0,38184755,flat,Madrid,3,False,80.0,good,"{u'subtitle': u'Este, Móstoles', u'title': u'Piso en avenida Cerro Prieto'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/28/be/232168066.jpg,http://www.idealista.com/38184755
1814,calle Silva,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Centro,True,,3,False,True,False,False,40.4207583,-3.7051014,Madrid,Malasaña-Universidad,False,,11,rent,,950.0,15.0,38184510,studio,Madrid,0,False,62.0,good,"{u'subtitle': u'Malasaña-Universidad, Madrid', u'title': u'Estudio en calle Silva'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/f4/70/232163478.jpg,http://www.idealista.com/38184510
1815,COSTA DEL SOL,1,es,{u'typology': u'flat'},Hortaleza,True,,3,False,True,False,False,40.4745288,-3.6533174,Madrid,Pinar del Rey,False,,9,rent,,670.0,12.0,38183554,flat,Madrid,2,False,57.0,good,"{u'subtitle': u'Pinar del Rey, Madrid', u'title': u'Piso en COSTA DEL SOL'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/b9/ef/64/232114572.jpg,http://www.idealista.com/38183554
1816,calle de la Cava,1,es,{u'typology': u'flat'},,True,BV-4151-0,1,False,False,False,False,40.8281589,-3.5361263,Torrelaguna,,False,,13,rent,,390.0,8.0,38156770,flat,Madrid,1,False,50.0,good,"{u'subtitle': u'Torrelaguna', u'title': u'Piso en calle de la Cava'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/23/cd/231644779.jpg,http://www.idealista.com/38156770
1817,"calle de nicolasa gómez, 75",1,es,{u'typology': u'flat'},San Blas,False,SRB_SOLVIA_42929,4,False,False,False,False,40.4396184,-3.6123919,Madrid,Canillejas,False,,9,rent,,810.0,13.0,38156508,flat,Madrid,3,True,63.0,,"{u'subtitle': u'Canillejas, Madrid', u'title': u'Piso en calle de nicolasa gómez, 75'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/7b/98/231625655.jpg,http://www.idealista.com/38156508
1818,barrio Legazpi,2,es,{u'typology': u'flat'},Arganzuela,True,pr-50,5,False,True,False,False,40.3907539,-3.6881564,Madrid,Legazpi,False,,12,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1000.0,12.0,34065224,flat,Madrid,2,False,83.0,good,"{u'subtitle': u'Legazpi, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/e0/d1/232707273.jpg,http://www.idealista.com/34065224
